path,extension,size_mb,kind,score,matched_terms,estimated_rows,snippets
scripts/roca/05o_eeg_oracle_checkpoint_base.py,.py,0.0324,py,7,"aug,augment,augmentation,oracle,residual",,"L23: BASE_SCRIPT_05C = ROOT / ""scripts"" / ""roca"" / ""05c_eeg_residual_training_stabilized_smoke.py"" || L25: OUT_MD = ROCA_DIR / ""eeg_augmentation_matrix_smoke_current.md"" || L26: OUT_JSON = ROCA_DIR / ""eeg_augmentation_matrix_smoke_current.json"" || L27: OUT_PRED_CSV = ROCA_DIR / ""eeg_augmentation_matrix_smoke_predictions_current.csv"" || L28: OUT_MAIN_CSV = ROCA_DIR / ""eeg_augmentation_matrix_smoke_main_metrics_current.csv"" || L29: OUT_SUBSET_CSV = ROCA_DIR / ""eeg_augmentation_matrix_smoke_subset_metrics_current.csv"" || L30: OUT_FOLD_CSV = ROCA_DIR / ""eeg_augmentation_matrix_smoke_fold_summary_current.csv"" || L31: OUT_HISTORY_CSV = ROCA_DIR / ""eeg_augmentation_matrix_smoke_history_current.csv"""
scripts/34_run_idare_eeg_bsl_stats_ablation_smoke.py,.py,0.0311,py,7,"ablation,acc,accuracy,f1,representation",,"L10: - The EEG cache is the main STIM-BSL response representation. || L42: DEFAULT_OUT_MD = ROOT / ""docs"" / ""idare_eeg_bsl_stats_ablation_smoke.md"" || L43: DEFAULT_OUT_JSON = ROOT / ""docs"" / ""idare_eeg_bsl_stats_ablation_smoke.json"" || L44: DEFAULT_OUT_PRED = ROOT / ""docs"" / ""idare_eeg_bsl_stats_ablation_smoke_predictions.csv"" || L142: f1_0 = 2 * prec0 * rec0 / (prec0 + rec0) if (prec0 + rec0) else 0.0 || L143: f1_1 = 2 * prec1 * rec1 / (prec1 + rec1) if (prec1 + rec1) else 0.0 || L145: ""accuracy"": float((y_true == y_pred).mean()) if y_true.size else 0.0, || L146: ""balanced_accuracy"": float(0.5 * (rec0 + rec1)),"
docs/roca/idare_06a1y_split_control_deep_learning_probe_current_fold_metrics.csv,.csv,0.03,csv,7,"acc,deep,pearson,rmse,subject",96,"L1: split,fold_id,seed,n_train,n_fit,n_val,n_test,n_high,zero_rmse_high,model_rmse_high,lift_vs_zero_high,pearson_high,sign_acc_high,missing_stimulus_prior_rate_test,best_epoch,best_val_loss,test_subjects,test_stimuli || L2: random_trial_kfold_subjects_overlap,random_fold_1,11,1612,1388,224,404,148,3.375748103035583,3.373273937008364,0.002474166027218949,0.16195334121160251,0.5405405405405406,0.0,3,1.3112517765590124,""1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25 || L3: random_trial_kfold_subjects_overlap,random_fold_2,11,1613,1377,236,403,140,3.313457864808559,3.3205343423682603,-0.0070764775597012,0.2460317244459851,0.5214285714285715,0.0,2,1.2986060360730705,""1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25, || L4: random_trial_kfold_subjects_overlap,random_fold_3,11,1613,1372,241,403,131,3.2898449785539547,3.266500168884351,0.023344809669603617,0.10982626443562037,0.5725190839694656,0.0,4,1.253754230455739,""1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25 || L5: random_trial_kfold_subjects_overlap,random_fold_4,11,1613,1395,218,403,140,3.3306691798293535,3.3052100276651304,0.02545915216422312,0.1830119749947115,0.6,0.0,4,1.2233410176880863,""1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30 || L6: random_trial_kfold_subjects_overlap,random_fold_5,11,1613,1380,233,403,149,3.1779436004628434,3.125992478932196,0.051951121530647626,0.18223884739171975,0.5906040268456376,0.0,4,1.252180555347721,""1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25 || L7: within_subject_trial_kfold_subjects_overlap,within_subject_fold_1,11,1575,1350,225,441,142,3.3464552335342055,3.339072312942269,0.007382920591936681,0.23146842191109174,0.5985915492957746,0.0,3,1.2939082839753893,""1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19, || L8: within_subject_trial_kfold_subjects_overlap,within_subject_fold_2,11,1575,1350,225,441,176,3.294266455175743,3.3063954183544464,-0.0121289631787036,-0.009325629670077782,0.4659090909090909,0.0,4,1.2960369936625162,""1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
docs/roca/idare_physiology_informed_personalization_challenge_gpu_smoke_current_binary_metrics.csv,.csv,0.03,csv,7,"acc,accuracy,calibration,f1,label_policy,macro_f1,residual",216,"L1: target,block,k_calibration,model,label_policy,binary_n,accuracy,balanced_accuracy,macro_f1,n_low,n_high || L2: valence,emg_existing_22,4,locked_kernel_residual_shrink4,midpoint_as_low,2240,0.884375,0.8905736019736843,0.88437313341514,1216,1024 || L3: valence,emg_existing_22,4,locked_kernel_residual_shrink4,midpoint_as_high,2240,0.9290178571428571,0.930197994210091,0.9283578486837143,992,1248 || L4: valence,emg_existing_22,4,locked_kernel_residual_shrink4,discard_midpoint,2016,0.9518849206349206,0.9517074092741935,0.9518516430227946,992,1024 || L5: valence,emg_existing_22,4,physio_residual_ridge100,midpoint_as_low,2240,0.8870535714285714,0.8929636101973684,0.887047065649309,1216,1024 || L6: valence,emg_existing_22,4,physio_residual_ridge100,midpoint_as_high,2240,0.9308035714285714,0.9324209057071959,0.9302075621473316,992,1248 || L7: valence,emg_existing_22,4,physio_residual_ridge100,discard_midpoint,2016,0.9543650793650794,0.9542433215725806,0.9543413077835821,992,1024 || L11: valence,emg_existing_22,4,physio_residual_ridge1000,midpoint_as_low,2240,0.8870535714285714,0.8929636101973684,0.887047065649309,1216,1024"
scripts/roca/05ah_gpu_idare_physiology_informed_personalization_challenge.py,.py,0.03,py,7,"acc,bandpower,ccc,pearson,residual,rmse,subject",,"L29: LOCKED_REFERENCE_MODEL = ""locked_kernel_residual_shrink4"" || L36: p.add_argument(""--blocks"", type=str, default=""emg_existing_22,emg_bsl_stats_22,eeg_entropy_complexity,eeg_bandpower,emg_lagged_interaction_experimental"") || L39: p.add_argument(""--max-subjects"", type=int, default=None) || L113: def pearson_from_sums(n, sy, sp, sy2, sp2, syp): || L124: def ccc_from_sums(n, sy, sp, sy2, sp2, syp): || L137: class RegAccum: || L169: return {""n"": 0, ""mae"": None, ""rmse"": None, ""pearson"": None, ""ccc"": None, ""y_true_std"": None, ""y_pred_std"": None} || L177: ""rmse"": safe_float(math.sqrt(self.sse / self.n)),"
docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_run_matrix.csv,.csv,0.0285,csv,7,"pairwise,representation,subject",96,"L1: objective_run_id,selected_formulation,patch_candidate_id,feature_set_id,model,training_category,modality,task,fold,train_subjects,val_subjects,include_predictions,authorized_status || L2: 1,within_subject_pairwise_affect_preference_ranking_v1,CONTROL_current_summary_diff_control,current_summary_diff_control,random_balanced_no_training,no_training_control,EEG,arousal,1,fold_local_train_subjects,fold_heldout_subjects,yes,matrix_defined_not_yet_au || L3: 2,within_subject_pairwise_affect_preference_ranking_v1,CONTROL_current_summary_diff_control,current_summary_diff_control,random_balanced_no_training,no_training_control,EEG,arousal,2,fold_local_train_subjects,fold_heldout_subjects,yes,matrix_defined_not_yet_au || L4: 3,within_subject_pairwise_affect_preference_ranking_v1,CONTROL_current_summary_diff_control,current_summary_diff_control,random_balanced_no_training,no_training_control,EEG,arousal,3,fold_local_train_subjects,fold_heldout_subjects,yes,matrix_defined_not_yet_au || L5: 4,within_subject_pairwise_affect_preference_ranking_v1,CONTROL_current_summary_diff_control,current_summary_diff_control,random_balanced_no_training,no_training_control,EEG,arousal,4,fold_local_train_subjects,fold_heldout_subjects,yes,matrix_defined_not_yet_au || L6: 5,within_subject_pairwise_affect_preference_ranking_v1,CONTROL_current_summary_diff_control,current_summary_diff_control,random_balanced_no_training,no_training_control,EEG,arousal,5,fold_local_train_subjects,fold_heldout_subjects,yes,matrix_defined_not_yet_au || L7: 6,within_subject_pairwise_affect_preference_ranking_v1,CONTROL_current_summary_diff_control,current_summary_diff_control,random_balanced_no_training,no_training_control,EEG,arousal,6,fold_local_train_subjects,fold_heldout_subjects,yes,matrix_defined_not_yet_au || L8: 7,within_subject_pairwise_affect_preference_ranking_v1,CONTROL_current_summary_diff_control,current_summary_diff_control,majority_train_label_no_training,no_training_control,EEG,arousal,1,fold_local_train_subjects,fold_heldout_subjects,yes,matrix_defined_not_y"
docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_first_pass_run_matrix.csv,.csv,0.0284,csv,7,"pairwise,representation,subject",96,"L1: objective_run_id,selected_formulation,patch_candidate_id,feature_set_id,model,training_category,modality,task,fold,train_subjects,val_subjects,include_predictions,authorized_status || L2: 1,within_subject_pairwise_affect_preference_ranking_v1,CONTROL_current_summary_diff_control,current_summary_diff_control,random_balanced_no_training,no_training_control,EEG,arousal,1,fold_local_train_subjects,fold_heldout_subjects,yes,matrix_defined_not_yet_au || L3: 2,within_subject_pairwise_affect_preference_ranking_v1,CONTROL_current_summary_diff_control,current_summary_diff_control,random_balanced_no_training,no_training_control,EEG,arousal,2,fold_local_train_subjects,fold_heldout_subjects,yes,matrix_defined_not_yet_au || L4: 3,within_subject_pairwise_affect_preference_ranking_v1,CONTROL_current_summary_diff_control,current_summary_diff_control,random_balanced_no_training,no_training_control,EEG,arousal,3,fold_local_train_subjects,fold_heldout_subjects,yes,matrix_defined_not_yet_au || L5: 4,within_subject_pairwise_affect_preference_ranking_v1,CONTROL_current_summary_diff_control,current_summary_diff_control,random_balanced_no_training,no_training_control,EEG,arousal,4,fold_local_train_subjects,fold_heldout_subjects,yes,matrix_defined_not_yet_au || L6: 5,within_subject_pairwise_affect_preference_ranking_v1,CONTROL_current_summary_diff_control,current_summary_diff_control,random_balanced_no_training,no_training_control,EEG,arousal,5,fold_local_train_subjects,fold_heldout_subjects,yes,matrix_defined_not_yet_au || L7: 6,within_subject_pairwise_affect_preference_ranking_v1,CONTROL_current_summary_diff_control,current_summary_diff_control,random_balanced_no_training,no_training_control,EEG,arousal,6,fold_local_train_subjects,fold_heldout_subjects,yes,matrix_defined_not_yet_au || L8: 7,within_subject_pairwise_affect_preference_ranking_v1,CONTROL_current_summary_diff_control,current_summary_diff_control,majority_train_label_no_training,no_training_control,EEG,arousal,1,fold_local_train_subjects,fold_heldout_subjects,yes,matrix_defined_not_y"
docs/roca/idare_physiology_informed_personalization_challenge_smoke_current_best_ranking.csv,.csv,0.0233,csv,7,"acc,accuracy,calibration,ccc,pearson,residual,rmse",48,"L1: target,block,k_calibration,model,n,mae,rmse,pearson,spearman,ccc,residual_mae,residual_rmse,pred_std,true_std,accuracy_discard_midpoint,balanced_accuracy_discard_midpoint,auroc_discard_midpoint,locked_reference_rmse,locked_reference_residual_rmse,lift_vs_locke || L2: arousal,emg_lagged_interaction_experimental,16,physio_context_ridge1000,3476,1.8029863581709389,2.1167250385994953,-0.05080572596452728,-0.02409088986825295,-0.009039578701044892,1.8029863581709389,2.1167250385994953,0.18822380192146865,2.098706388094834,0.502 || L3: arousal,eeg_entropy_complexity,4,physio_residual_ridge100,4568,1.7942577718753776,2.113490123635824,0.14226202105034477,0.14840538252780083,0.0854187475024592,1.7942577718753776,2.113490123635824,0.6994331438867063,2.0963614822384278,0.5504444444444444,0.55160 || L4: arousal,emg_lagged_interaction_experimental,4,physio_context_ridge1000,4557,1.8074958241728254,2.1214809983680003,-0.05012906257624101,-0.027085907196461645,-0.00880179245257444,1.8074958241728254,2.1214809983680003,0.18615974612470015,2.103963561044769,0.5060 || L5: arousal,eeg_entropy_complexity,16,physio_residual_ridge100,3456,1.802258571789155,2.126692998338874,0.15240255442664957,0.15789441822828937,0.0917992875568715,1.802258571789155,2.126692998338874,0.7089097244854758,2.1156990895879444,0.5559142941003815,0.557644 || L6: arousal,eeg_entropy_complexity,4,physio_context_ridge1000,4568,1.8262627720826023,2.1416335750736453,-0.10352958122497556,-0.009606867337594758,-0.025810746092672265,1.8262627720826023,2.1416335750736453,0.26586613577772567,2.0963614822384278,0.497333333333333 || L7: arousal,emg_lagged_interaction_experimental,16,physio_residual_ridge1000,3476,1.8272108520538544,2.1565404624284676,0.0785363595143988,0.09153993418915826,0.046024450656805924,1.8272108520538544,2.1565404624284676,0.6806347929387023,2.098706388094834,0.5252850 || L8: arousal,emg_lagged_interaction_experimental,4,physio_residual_ridge1000,4557,1.8226902898195307,2.154722000759294,0.08627890560854208,0.09803289709091716,0.05017555915713654,1.8226902898195307,2.154722000759294,0.6755516127418667,2.103963561044769,0.5311804008"
docs/roca/emg_only_closeout_current.json,.json,0.0222,json,7,"aug,augment,augmentation,emg_only,residual",,"L7: ""main"": ""/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/roca/emg_only_probe_clipped_main_metrics_current.csv"", || L8: ""subset"": ""/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/roca/emg_only_probe_clipped_subset_metrics_current.csv"" || L23: ""experiment"": ""04f_augmented_812feat"", || L24: ""description"": ""812-feature expanded EMG train-only augmentation probe"", || L25: ""main"": ""/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/roca/emg_augmented_probe_main_metrics_current.csv"", || L26: ""subset"": ""/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/roca/emg_augmented_probe_subset_metrics_current.csv"" || L32: ""decision"": ""Close EMG-only as primary path for now; proceed to EEG-only residual probe."", || L33: ""reason"": ""Across feature sets, nonlinear models, and train-only augmentation, EMG-only did not robustly beat stimulus-only."""
docs/roca/idare_physiology_informed_personalization_challenge_gpu_current_subject_winloss.csv,.csv,0.0217,csv,7,"bandpower,calibration,residual,rmse,subject",150,"L1: target,block,k_calibration,model,subjects,rmse_wins_vs_locked,rmse_losses_vs_locked,rmse_ties_vs_locked,rmse_win_margin_vs_locked,mean_delta_rmse_model_minus_locked,median_delta_rmse_model_minus_locked,worst_regression_delta_rmse,best_gain_delta_rmse || L2: arousal,eeg_bandpower,4,physio_context_ridge100,63,14,49,0,-35,0.23967713877409508,0.12828375405829684,2.087051021000546,-0.40558711173878415 || L3: arousal,eeg_bandpower,4,physio_context_ridge1000,63,14,49,0,-35,0.2189463691143973,0.21275440092072984,0.9867344882909173,-0.3566042256706825 || L4: arousal,eeg_bandpower,4,physio_residual_ridge100,63,14,49,0,-35,0.23617896801949917,0.1178738616741366,2.067701328868716,-0.36802679386564296 || L5: arousal,eeg_bandpower,4,physio_residual_ridge1000,63,17,46,0,-29,0.14126193016686667,0.06353318155639842,1.0967046167075387,-0.1485970575288713 || L6: arousal,eeg_bandpower,4,physio_similarity_knn64,63,14,49,0,-35,0.147004678268456,0.1034060708445339,1.0424878064142566,-0.10587842095600353 || L7: arousal,eeg_bandpower,8,physio_context_ridge100,63,9,54,0,-45,0.3135377295168902,0.18890097242270842,2.1053201748524373,-0.26502530912995836 || L8: arousal,eeg_bandpower,8,physio_context_ridge1000,63,10,53,0,-43,0.293313711406632,0.23765262787328134,1.427289374192478,-0.2170677213786507"
docs/roca/idare_physiology_informed_personalization_challenge_smoke_current_main_metrics.csv,.csv,0.0213,csv,7,"acc,accuracy,calibration,ccc,pearson,residual,rmse",60,"L1: target,block,k_calibration,model,n,mae,rmse,pearson,spearman,ccc,residual_mae,residual_rmse,pred_std,true_std,accuracy_discard_midpoint,balanced_accuracy_discard_midpoint,auroc_discard_midpoint,locked_reference_rmse,locked_reference_residual_rmse,lift_vs_locke || L2: arousal,eeg_entropy_complexity,4,B2_locked_kernel_residual_shrink4,4568,1.7840334228395656,2.1015833482987643,0.1470646045907185,0.13817655783853883,0.08318007334046423,1.7840334228395656,2.1015833482987643,0.6498665232670914,2.0963614822384278,0.5555555555555 || L4: arousal,eeg_entropy_complexity,4,physio_residual_ridge100,4568,1.7942577718753776,2.113490123635824,0.14226202105034477,0.14840538252780083,0.0854187475024592,1.7942577718753776,2.113490123635824,0.6994331438867063,2.0963614822384278,0.5504444444444444,0.55160 || L5: arousal,eeg_entropy_complexity,4,physio_residual_ridge1000,4568,1.8449946942272994,2.1804392758654814,0.05250546686001442,0.07960016706922969,0.032240581694780376,1.8449946942272994,2.1804392758654814,0.7194866884160721,2.0963614822384278,0.5437777777777778,0. || L7: arousal,eeg_entropy_complexity,16,B2_locked_kernel_residual_shrink4,3456,1.7838575833756027,2.10665498107972,0.1672962281009871,0.15578907402202247,0.09381447604447508,1.7838575833756027,2.10665498107972,0.6490370993966308,2.1156990895879444,0.5656002348106839 || L9: arousal,eeg_entropy_complexity,16,physio_residual_ridge100,3456,1.802258571789155,2.126692998338874,0.15240255442664957,0.15789441822828937,0.0917992875568715,1.802258571789155,2.126692998338874,0.7089097244854758,2.1156990895879444,0.5559142941003815,0.557644 || L10: arousal,eeg_entropy_complexity,16,physio_residual_ridge1000,3456,1.8503893780741154,2.1900568148701494,0.06683029999474913,0.09521698440650106,0.040879981325691324,1.8503893780741154,2.1900568148701494,0.7229215826425853,2.1156990895879444,0.5532726739066628,0 || L12: arousal,emg_existing_22,4,B2_locked_kernel_residual_shrink4,4595,1.7834512816461998,2.101950018303357,0.14937218428494572,0.14059631797531555,0.08436707052954509,1.7834512816461998,2.101950018303357,0.6493724016723782,2.098470079917452,0.5575904677846425,0.560"
scripts/roca/06a0b_idare_prior_deep_learning_forensic_review.py,.py,0.0213,py,7,"ablation,arch_ablation,deep,oracle,residual",,"L15: OUT_PREFIX = ""idare_06a0b_prior_deep_learning_forensic_review_current"" || L17: INVENTORY_CANDIDATES = ROCA / ""idare_06a0_deep_data_and_prior_model_inventory_current_prior_dl_candidates.csv"" || L18: DATA_INVENTORY = ROCA / ""idare_06a0_deep_data_and_prior_model_inventory_current_data_inventory.csv"" || L21: ""scripts/roca/05c_eeg_residual_training_stabilized_smoke.py"", || L22: ""scripts/roca/05g_eeg_residual_sign_aux_smoke.py"", || L23: ""scripts/roca/05u_eeg_oracle_arch_ablation.py"", || L24: ""docs/roca/eeg_oracle_arch_ablation_valence_current_predictions.csv"", || L25: ""docs/roca/eeg_oracle_arch_ablation_arousal_current_predictions.csv"","
scripts/idare/archive_or_reconstructed/from_downloads_bundle/objectives/create_idare_calibration_subject_generalization_objective.sh,.sh,0.0202,sh,7,"acc,calibration,subject",,"L4: echo ""===== 0) start diagnostic-sanity review + calibration/subject-generalization objective ====="" || L34: echo ""===== 2) create review closeout + calibration/subject-generalization objective ====="" || L43: OBJ_MD = DOCS / ""idare_calibration_and_subject_generalization_objective.md"" || L44: OBJ_JSON = DOCS / ""idare_calibration_and_subject_generalization_objective.json"" || L67: if recommended != ""calibration_and_subject_generalization_objective"": || L76: ""accepted"": True, || L77: ""selected_next_objective"": ""calibration_and_subject_generalization_objective"", || L78: ""micro_overfit_result_accepted"": bool(diag.get(""micro_overfit_all_passed"")),"
scripts/roca/05j_eeg_gaussian_broader_fold_diagnostic.py,.py,0.0195,py,7,"acc,accuracy,deviation,pearson,residual,rmse,stimulus_only",,"L28: EEG_MODEL = ""eeg_bc_residual_huber_norm_gaussian_broader_smoke"" || L29: BASELINE_MODEL = ""stimulus_only"" || L57: def pearson(y, p): || L102: ""rmse"": safe_float(np.sqrt(np.mean(err * err))), || L103: ""pearson"": pearson(y, p), || L104: ""balanced_accuracy"": safe_float(np.mean(recalls)) if recalls else None, || L109: def deviation_metrics(df: pd.DataFrame) -> dict[str, Any]: || L110: y = df[""true_deviation_from_train_stimulus_mean""].to_numpy(dtype=float)"
scripts/roca/05an_idare_representation_learning_feasibility_gate.py,.py,0.0192,py,7,"calibration,deviation,high_disagreement,representation,subject",,"L15: OUT_PREFIX = ""idare_representation_learning_feasibility_gate_current"" || L110: direct_dev = read_csv_optional(ROCA / ""idare_direct_deviation_predictability_audit_current_decision_table.csv"") || L111: high_disagree = read_csv_optional(ROCA / ""idare_high_disagreement_direct_deviation_challenge_current_decision_table.csv"") || L112: high_disagree_conf = read_csv_optional(ROCA / ""idare_high_disagreement_direct_deviation_confirmatory_stats_current_verdict.csv"") || L113: bridge = read_csv_optional(ROCA / ""idare_high_disagreement_personalization_bridge_current_decision_table.csv"") || L114: rescue = read_csv_optional(ROCA / ""idare_failure_subject_physiology_rescue_audit_current_decision_table.csv"") || L115: sample_reduction = read_csv_optional(ROCA / ""idare_physiology_assisted_calibration_sample_reduction_current_decision_table.csv"") || L116: model_family = read_csv_optional(ROCA / ""idare_subject_calibration_model_family_confirmatory_stats_current_verdict.csv"")"
docs/idare_supcon_dg_pair_sampler_failure_fold_subject_summary.csv,.csv,0.0181,csv,7,"acc,accuracy,f1,macro_f1,subject",120,"L1: candidate_id,modality,task,fold,run_macro_f1,run_bal_acc,run_acc,pos_cov,n_predictions,prediction_accuracy,n_subjects,mean_subject_accuracy,std_subject_accuracy,min_subject_accuracy,hard_subject_count || L26: A2_cross_subject_positive_only,EEG,valence,1,0.4931671020753041,0.4997364172514908,0.5255681818181818,1.0,352,0.5255681818181818,11,0.5255681818181818,0.07237351819805113,0.4375,2 || L27: A2_cross_subject_positive_only,EEG,valence,2,0.4992078119442558,0.5064917859035506,0.5,1.0,352,0.5,11,0.5,0.08727650027355587,0.4375,4 || L28: A2_cross_subject_positive_only,EEG,valence,3,0.4641792978365073,0.4733286276091559,0.4659090909090909,1.0,352,0.4659090909090909,11,0.4659090909090909,0.06320623710592896,0.375,6 || L29: A2_cross_subject_positive_only,EEG,valence,4,0.53722413724791,0.5404858299595141,0.54375,1.0,320,0.54375,10,0.54375,0.11043631900582143,0.40625,3 || L30: A2_cross_subject_positive_only,EEG,valence,5,0.4803486924034869,0.4851738028987915,0.490625,1.0,320,0.490625,10,0.490625,0.07661739811847205,0.375,4 || L31: A2_cross_subject_positive_only,EEG,valence,6,0.5549649225824397,0.5555255616927613,0.578125,1.0,320,0.578125,10,0.578125,0.10126157341262282,0.4375,2 || L32: A2_cross_subject_positive_only,EEG,arousal,1,0.5136842105263157,0.5137227768442556,0.5227272727272727,1.0,352,0.5227272727272727,11,0.5227272727272727,0.1250710025618176,0.375,3"
docs/roca/crossed_prior_baselines_current.md,.md,0.0165,md,7,"ccc,loso,pearson,residual,rmse,stimulus_only,subject",,"L7: - `stimulus_only_loso_unseen_subject`: new subject, known stimulus. || L8: - `subject_only_leave_one_stimulus_out`: known subject, new stimulus. || L9: - `subject_stimulus_out_unseen_both`: new subject and new stimulus; only crossed global prior remains. || L13: | dataset | target | protocol | model | n | mae | rmse | pearson | spearman | ccc | y_true_std | y_pred_std | residual_std | lift_vs_global_mae | lift_vs_global_rmse | lift_vs_global_pearson | lift_vs_global_ccc | || L15: | DEAP | arousal | stimulus_only_loso_unseen_subject | global_train_mean | 1280 | 1.6873 | 2.0274 | -0.3420 | -0.3141 | -0.0075 | 2.0197 | 0.0223 | 2.0274 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | || L16: | DEAP | arousal | stimulus_only_loso_unseen_subject | stimulus_only | 1280 | 1.5401 | 1.9039 | 0.3407 | 0.3044 | 0.2386 | 2.0197 | 0.8253 | 1.9039 | 0.1472 | 0.1236 | 0.6826 | 0.2461 | || L17: | DEAP | arousal | subject_only_leave_one_stimulus_out | global_train_mean | 1280 | 1.6887 | 2.0284 | -0.4075 | -0.4024 | -0.0085 | 2.0197 | 0.0211 | 2.0284 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | || L18: | DEAP | arousal | subject_only_leave_one_stimulus_out | subject_only | 1280 | 1.6022 | 1.9466 | 0.2751 | 0.2179 | 0.1688 | 2.0197 | 0.6924 | 1.9466 | 0.0865 | 0.0818 | 0.6826 | 0.1773 |"
docs/roca/idare_direct_deviation_predictability_audit_current.json,.json,0.0165,json,7,"deviation,pearson,residual,rmse,subject",,"L3: ""audit_main"": ""/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/roca/idare_residual_physiology_feature_audit_current_main_metrics.csv"", || L4: ""audit_winloss"": ""/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/roca/idare_residual_physiology_feature_audit_current_subject_winloss.csv"", || L5: ""audit_predictions"": ""/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/roca/idare_residual_physiology_feature_audit_current_predictions.csv"", || L9: ""residual_prediction_handling"": ""prediction file lacks usable y_true/y_pred columns"", || L11: ""practical_dev_rmse_lift"": 0.02, || L13: ""min_dev_pearson"": 0.05 || L21: ""best_dev_rmse"": 1.9485175118232667, || L22: ""best_lift_vs_stimulus_dev_rmse"": -0.0043125297066706,"
docs/roca/idare_physiology_after_fewshot_audit_smoke_current_best_ranking.csv,.csv,0.0159,csv,7,"calibration,ccc,fewshot,pearson,rmse",54,"L1: target,block,k_calibration,model,n,mae,rmse,pearson,spearman,ccc,y_true_std,y_pred_std,lift_vs_fewshot_rmse,lift_vs_fewshot_mae,lift_vs_fewshot_pearson,fewshot_reference_model || L2: arousal,emg_lagged_interaction_experimental,0,stimulus_plus_fewshot_bias_plus_physio,128,2.0253227011830908,2.4177375101936502,0.36507759993351674,0.35884066851588975,0.34003024402561854,2.4547541365875625,1.6803069635134116,0.08017828769332658,0.0736356321502 || L3: arousal,emg_lagged_interaction_experimental,0,stimulus_plus_fewshot_bias_shrink4_plus_physio,128,2.0253227011830908,2.4177375101936502,0.36507759993351674,0.35884066851588975,0.34003024402561854,2.4547541365875625,1.6803069635134116,0.08017828769332658,0.07363 || L4: arousal,emg_lagged_interaction_experimental,0,stimulus_plus_physio,128,2.0253227011830908,2.4177375101936502,0.36507759993351674,0.35884066851588975,0.34003024402561854,2.4547541365875625,1.6803069635134116,0.08017828769332658,0.07363563215024271,0.04339367487 || L5: arousal,emg_lagged_interaction_experimental,4,stimulus_plus_fewshot_bias_shrink4_plus_physio,2240,1.6984204599471586,2.0843952255723996,0.5596795979639053,0.5584211661083307,0.531623535331882,2.4612555370295612,1.7899590554231943,0.046756875004574816,0.0541837 || L6: arousal,eeg_entropy_complexity,0,stimulus_plus_fewshot_bias_plus_physio,128,2.0720788602145688,2.4672975349623676,0.340572056092948,0.3354658950927236,0.3191411314313507,2.4547541365875625,1.7065606359248457,0.03061826292460923,0.026879473118764707,0.018888131 || L7: arousal,eeg_entropy_complexity,0,stimulus_plus_fewshot_bias_shrink4_plus_physio,128,2.0720788602145688,2.4672975349623676,0.340572056092948,0.3354658950927236,0.3191411314313507,2.4547541365875625,1.7065606359248457,0.03061826292460923,0.026879473118764707,0.0 || L8: arousal,eeg_entropy_complexity,0,stimulus_plus_physio,128,2.0720788602145688,2.4672975349623676,0.340572056092948,0.3354658950927236,0.3191411314313507,2.4547541365875625,1.7065606359248457,0.03061826292460923,0.026879473118764707,0.018888131038690026,stimulus"
scripts/10_compare_idare_label_policies.py,.py,0.0154,py,7,"acc,accuracy,f1,label_policy,loso,mha,subject",,"L11: - Use a tiny subject-held-out split, not full LOSO. || L12: - Report accuracy, balanced accuracy, macro F1, and class counts. || L16: This is NOT full LOSO. || L20: - docs/idare_label_policy_comparison.md || L21: - docs/idare_label_policy_comparison.json || L47: OUT_MD = ROOT / ""docs"" / ""idare_label_policy_comparison.md"" || L48: OUT_JSON = ROOT / ""docs"" / ""idare_label_policy_comparison.json"" || L71: channel_mixer=""mha"","
