path,kind,size_bytes,row_count,sample
docs/idare_label_semantics_redesigned_task_metric_sanity.csv,artifact,447,5,
docs/idare_label_semantics_redesigned_task_next_options_after_archive.csv,artifact,783,4,
docs/idare_label_semantics_redesigned_task_patched_smoke_decision_matrix.csv,artifact,734,6,
docs/idare_label_semantics_redesigned_task_smoke_decision_matrix.csv,artifact,734,6,
docs/idare_label_semantics_redesigned_task_smoke_guard_audit.csv,artifact,738,7,
docs/idare_label_semantics_redesigned_task_smoke_guard_patch_objective.json,json_report,2954,,
docs/idare_label_semantics_redesigned_task_smoke_guard_patch_objective.md,markdown_report,2942,,
docs/idare_label_semantics_redesigned_task_smoke_guard_patch_plan.csv,artifact,668,3,
docs/idare_label_semantics_redesigned_task_smoke_guard_patch_report.json,json_report,1966,,
docs/idare_label_semantics_redesigned_task_smoke_guard_patch_report.md,markdown_report,3276,,
docs/idare_label_semantics_redesigned_task_smoke_guard_patch_requirements.csv,artifact,986,5,
docs/idare_label_semantics_redesigned_task_smoke_guard_patch_review_status.json,json_report,943,,
docs/idare_label_semantics_redesigned_task_smoke_guard_patch_review_status.md,markdown_report,1120,,
docs/idare_label_semantics_redesigned_task_smoke_test_plan.csv,artifact,1263,6,
docs/idare_label_semantics_redesigned_task_smoke_tests_objective.json,json_report,3016,,
docs/idare_label_semantics_redesigned_task_smoke_tests_objective.md,markdown_report,3161,,
docs/idare_label_semantics_redesigned_task_smoke_tests_report.json,json_report,3532,,
docs/idare_label_semantics_redesigned_task_smoke_tests_report.md,markdown_report,1719,,
docs/idare_label_semantics_redesigned_task_smoke_tests_review_status.json,json_report,884,,
docs/idare_label_semantics_redesigned_task_smoke_tests_review_status.md,markdown_report,1071,,
docs/idare_label_semantics_redesigned_task_spec_fix_or_stop_manual_review_status.json,json_report,1511,,
docs/idare_label_semantics_redesigned_task_spec_fix_or_stop_manual_review_status.md,markdown_report,1578,,
docs/idare_label_semantics_redesigned_task_spec_fix_or_stop_objective.json,json_report,2895,,
docs/idare_label_semantics_redesigned_task_spec_fix_or_stop_objective.md,markdown_report,2802,,
docs/idare_label_semantics_redesigned_task_spec_fix_or_stop_report.json,json_report,2117,,
docs/idare_label_semantics_redesigned_task_spec_fix_or_stop_report.md,markdown_report,3297,,
docs/idare_label_semantics_redesigned_task_target_audit.csv,artifact,550,4,
docs/idare_label_semantics_selected_task_definition.csv,artifact,1491,9,
docs/idare_label_semantics_task_candidate_matrix.csv,artifact,2203,6,
docs/idare_label_semantics_task_redesign_future_run_matrix.csv,artifact,9924,48,
docs/idare_label_semantics_task_redesign_guardrails.csv,artifact,1389,8,
docs/idare_label_semantics_task_redesign_metric_plan.csv,artifact,1559,6,
docs/idare_label_semantics_task_redesign_or_stop_decision_matrix.csv,artifact,835,5,
docs/idare_label_semantics_task_redesign_or_stop_objective.json,json_report,2993,,
docs/idare_label_semantics_task_redesign_or_stop_objective.md,markdown_report,3134,,
docs/idare_label_semantics_task_redesign_or_stop_report.json,json_report,1955,,
docs/idare_label_semantics_task_redesign_or_stop_report.md,markdown_report,6363,,
docs/idare_label_semantics_task_redesign_or_stop_report_review_status.json,json_report,859,,
docs/idare_label_semantics_task_redesign_or_stop_report_review_status.md,markdown_report,1135,,
docs/idare_label_semantics_task_redesign_protocol_matrix.csv,artifact,970,6,
docs/idare_label_semantics_task_redesign_spec.json,json_report,2617,,
docs/idare_label_semantics_task_redesign_spec.md,markdown_report,9043,,
docs/idare_label_semantics_task_redesign_spec_objective.json,json_report,2347,,
docs/idare_label_semantics_task_redesign_spec_objective.md,markdown_report,3617,,
docs/idare_label_semantics_task_redesign_spec_review_status.json,json_report,833,,
docs/idare_label_semantics_task_redesign_spec_review_status.md,markdown_report,1028,,
docs/idare_label_semantics_task_redesign_stop_criteria.csv,artifact,749,5,
docs/idare_label_task_protocol_artifact_review_bundle.json,json_report,31713,,
docs/idare_label_task_protocol_artifact_review_bundle.md,markdown_report,1618,,
docs/idare_label_task_protocol_final_decision_matrix.json,json_report,2216,,
docs/idare_label_task_protocol_final_decision_matrix.md,markdown_report,1661,,
docs/idare_label_task_protocol_final_decision_objective.json,json_report,1708,,
docs/idare_label_task_protocol_final_decision_objective.md,markdown_report,2601,,
docs/idare_label_task_protocol_final_reconciliation_decision_matrix.json,json_report,3910,,
docs/idare_label_task_protocol_final_reconciliation_decision_matrix.md,markdown_report,2995,,
docs/idare_label_task_protocol_label_task_policy_report.json,json_report,16867,,
docs/idare_label_task_protocol_label_task_policy_report.md,markdown_report,3163,,
docs/idare_label_task_protocol_midpoint_fold_subject_bias_report.json,subject_or_fold_detail,14733,,
docs/idare_label_task_protocol_midpoint_fold_subject_bias_report.md,subject_or_fold_detail,2832,,
docs/idare_label_task_protocol_prior_results_interpretation_report.json,json_report,9728,,
docs/idare_label_task_protocol_prior_results_interpretation_report.md,markdown_report,8835,,
docs/idare_label_task_protocol_protocol_comparison_report.json,json_report,3136,,
docs/idare_label_task_protocol_protocol_comparison_report.md,markdown_report,765,,
docs/idare_label_task_protocol_reconciliation_closeout.json,json_report,5662,,
docs/idare_label_task_protocol_reconciliation_closeout.md,markdown_report,2751,,
docs/idare_label_task_protocol_reconciliation_design_objective.json,json_report,2732,,
docs/idare_label_task_protocol_reconciliation_design_objective.md,markdown_report,5215,,
docs/idare_label_task_protocol_reconciliation_execution_authorization_package.json,json_report,2428,,
docs/idare_label_task_protocol_reconciliation_execution_authorization_package.md,markdown_report,4407,,
docs/idare_label_task_protocol_reconciliation_objective.json,json_report,1598,,
docs/idare_label_task_protocol_reconciliation_objective.md,markdown_report,2286,,
docs/idare_label_task_protocol_reconciliation_runner_validation.json,json_report,5562,,
docs/idare_label_task_protocol_reconciliation_runner_validation.md,markdown_report,3691,,
docs/idare_label_task_protocol_target_policy_decision_matrix.json,json_report,1860,,
docs/idare_label_task_protocol_target_policy_decision_matrix.md,markdown_report,1329,,
docs/idare_label_task_protocol_target_policy_decision_package.json,json_report,2052,,
docs/idare_label_task_protocol_target_policy_decision_package.md,markdown_report,3143,,
docs/idare_loader_status.md,markdown_report,2720,,
docs/idare_loader_validation.json,json_report,35385,,
docs/idare_loader_validation.md,markdown_report,15348,,
docs/idare_mat73_probe.json,json_report,67709,,
docs/idare_mat73_probe.md,markdown_report,24259,,
docs/idare_minimal_subject_relative_preprocessed_training_objective.json,subject_or_fold_detail,3992,,
docs/idare_minimal_subject_relative_preprocessed_training_objective.md,subject_or_fold_detail,3614,,
docs/idare_minimal_subject_relative_training_objective.json,subject_or_fold_detail,4513,,
docs/idare_minimal_subject_relative_training_objective.md,subject_or_fold_detail,3914,,
docs/idare_minimal_supcon_dg_first_pass_embedding_summary.csv,artifact,9095,72,
docs/idare_minimal_supcon_dg_first_pass_loss_summary.csv,artifact,80162,864,
docs/idare_minimal_supcon_dg_first_pass_predictions.csv,artifact,1830363,19632,
docs/idare_minimal_supcon_dg_first_pass_report.json,json_report,6115,,
docs/idare_minimal_supcon_dg_first_pass_report.md,markdown_report,2748,,
docs/idare_minimal_supcon_dg_first_pass_review_status.json,json_report,1100,,
docs/idare_minimal_supcon_dg_first_pass_review_status.md,markdown_report,1461,,
docs/idare_minimal_supcon_dg_first_pass_runs.csv,artifact,25901,72,
docs/idare_minimal_supcon_dg_first_pass_training_objective.json,json_report,2015,,
docs/idare_minimal_supcon_dg_first_pass_training_objective.md,markdown_report,4257,,
docs/idare_objective_metric_alignment_summary.csv,artifact,969,7,
docs/idare_post_strict_ntd_smoke_synthesis_and_pivot_decision.json,json_report,1414,,
docs/idare_post_strict_ntd_smoke_synthesis_and_pivot_decision.md,markdown_report,2680,,
docs/idare_post_wave1_synthesis_and_next_decision_matrix.json,json_report,1218,,
docs/idare_post_wave1_synthesis_and_next_decision_matrix.md,markdown_report,1770,,
docs/idare_post_wave1_synthesis_and_next_decision_objective.json,json_report,1172,,
docs/idare_post_wave1_synthesis_and_next_decision_objective.md,markdown_report,1974,,
docs/idare_preprocessing_provenance_audit_decision_tree.csv,artifact,1234,5,
docs/idare_preprocessing_provenance_audit_expected_outputs.csv,artifact,1084,7,
docs/idare_preprocessing_provenance_audit_guardrails.csv,artifact,880,6,
docs/idare_preprocessing_provenance_audit_input_map.csv,artifact,1301,8,
docs/idare_preprocessing_provenance_audit_objective.json,json_report,1399,,
docs/idare_preprocessing_provenance_audit_objective.md,markdown_report,3414,,
docs/idare_preprocessing_provenance_audit_questions.csv,artifact,2075,6,
docs/idare_preprocessing_provenance_audit_report.json,json_report,2655,,
docs/idare_preprocessing_provenance_audit_report.md,markdown_report,2500,,
docs/idare_preprocessing_provenance_audit_scope.csv,artifact,987,7,
docs/idare_preprocessing_provenance_eeg_downsample_audit.csv,artifact,477732,2016,
docs/idare_preprocessing_provenance_eeg_source_audit.csv,artifact,20465,63,
docs/idare_preprocessing_provenance_emg_source_audit.csv,artifact,14704,63,
docs/idare_preprocessing_provenance_followup_decision_matrix.csv,artifact,465,5,
docs/idare_preprocessing_provenance_followup_decision_tree.csv,artifact,1062,5,
docs/idare_preprocessing_provenance_followup_downsample_method_comparison.csv,artifact,505911,2016,
docs/idare_preprocessing_provenance_followup_downsample_method_summary.csv,artifact,3462,8,
docs/idare_preprocessing_provenance_followup_eeg_source_audit.csv,artifact,14251,63,
docs/idare_preprocessing_provenance_followup_expected_outputs.csv,artifact,1314,10,
docs/idare_preprocessing_provenance_followup_guardrails.csv,artifact,925,6,
docs/idare_preprocessing_provenance_followup_input_map.csv,artifact,1147,10,
docs/idare_preprocessing_provenance_followup_method_plan.csv,artifact,867,6,
docs/idare_preprocessing_provenance_followup_mini_cache_manifest.json,json_report,6175,,
docs/idare_preprocessing_provenance_followup_objective.json,json_report,1700,,
docs/idare_preprocessing_provenance_followup_objective.md,markdown_report,2612,,
docs/idare_preprocessing_provenance_followup_path_sample.csv,artifact,1969,12,
docs/idare_preprocessing_provenance_followup_prior_result_validity.csv,artifact,1821,9,
docs/idare_preprocessing_provenance_followup_questions.csv,artifact,1973,6,
docs/idare_preprocessing_provenance_followup_report.json,json_report,9625,,
docs/idare_preprocessing_provenance_followup_report.md,markdown_report,3248,,
docs/idare_preprocessing_provenance_followup_scope.csv,artifact,909,8,
docs/idare_preprocessing_provenance_prior_result_validity.csv,artifact,1473,9,
docs/idare_prior_best_cell_confirmation_authorization_package.json,json_report,3453,,
docs/idare_prior_best_cell_confirmation_authorization_package.md,markdown_report,3741,,
docs/idare_prior_best_cell_confirmation_matrix.json,json_report,1677,,
docs/idare_prior_best_cell_confirmation_matrix.md,markdown_report,1038,,
docs/idare_prior_best_confirm_artifact_review_bundle.json,json_report,1181,,
docs/idare_prior_best_confirm_artifact_review_bundle.md,markdown_report,1119,,
docs/idare_prior_best_confirm_closeout_report.json,json_report,15118,,
docs/idare_prior_best_confirm_closeout_report.md,markdown_report,1245,,
docs/idare_prior_best_confirm_confirmation_runs.csv,artifact,7158,24,
docs/idare_prior_best_confirm_execution_report.json,json_report,347806,,
docs/idare_prior_best_confirm_execution_report.md,markdown_report,178,,
docs/idare_prior_best_confirm_execution_terminal.log,artifact,11549,,
docs/idare_prior_best_confirm_fold_level_report.csv,subject_or_fold_detail,7158,24,
docs/idare_prior_best_confirm_fold_level_report.json,subject_or_fold_detail,321289,,
docs/idare_prior_best_confirm_fold_level_report.md,subject_or_fold_detail,3549,,
docs/idare_prior_best_confirm_leakage_scope_audit.json,json_report,4988,,
docs/idare_prior_best_confirm_leakage_scope_audit.md,markdown_report,587,,
docs/idare_prior_best_confirm_metric_summary.csv,metrics,2634,4,"[{""cell_id"": ""C0"", ""modality"": ""EEG"", ""task"": ""arousal"", ""label_policy"": ""midpoint_as_high"", ""recipe"": ""ce_class_weighted"", ""runs"": ""6"", ""one_class_final_runs"": ""0"", ""final_macro_f1_mean"": ""0.5255614839083004"", ""final_macro_f1_std"": ""0.025677952847113484"", ""final_macro_f1_min"": ""0.4989648033126294"", ""final_macro_f1_max"": ""0.5667832620805804"", ""final_balanced_accuracy_mean"": ""0.5293750294689711"", ""final_balanced_accuracy_std"": ""0.027569919642167005"", ""final_balanced_accuracy_min"": ""0.502068965..."
docs/idare_prior_best_confirm_metric_summary.json,metrics,5802,,
docs/idare_prior_best_confirm_metric_summary.md,metrics,659,,
docs/idare_prior_best_confirm_objective.json,json_report,2473,,
docs/idare_prior_best_confirm_objective.md,markdown_report,1801,,
docs/idare_prior_best_confirm_prior_vs_confirmation_comparison.csv,artifact,2976,4,
docs/idare_prior_best_confirm_prior_vs_confirmation_comparison.json,json_report,6708,,
docs/idare_prior_best_confirm_prior_vs_confirmation_comparison.md,markdown_report,621,,
docs/idare_prior_best_confirm_validation_report.json,json_report,10010,,
docs/idare_prior_best_confirm_validation_report.md,markdown_report,5118,,
docs/idare_prior_best_confirm_validation_terminal_recovery.log,artifact,19355,,
docs/idare_prior_best_confirmation_status_update.json,json_report,2326,,
docs/idare_prior_best_confirmation_status_update.md,markdown_report,2921,,
docs/idare_project_final_registry.csv,artifact,818,9,
docs/idare_project_synthesis_and_stop_pivot_decision.json,json_report,2081,,
docs/idare_project_synthesis_and_stop_pivot_decision.md,markdown_report,4089,,
docs/idare_project_synthesis_review_and_final_registry_update.json,json_report,2971,,
docs/idare_project_synthesis_review_and_final_registry_update.md,markdown_report,2950,,
docs/idare_raw_emg_arousal_training_smoke.json,json_report,885594,,
docs/idare_raw_emg_arousal_training_smoke.md,markdown_report,3883,,
docs/idare_raw_emg_arousal_training_smoke_predictions.csv,artifact,130623,1408,
docs/idare_raw_emg_cache_build_report.json,json_report,3240,,
docs/idare_raw_emg_cache_build_report.md,markdown_report,3310,,
docs/idare_raw_emg_cache_build_smoke.json,json_report,3203,,
docs/idare_raw_emg_cache_build_smoke.md,markdown_report,3271,,
docs/idare_raw_emg_only_status.md,markdown_report,4315,,
docs/idare_raw_emg_valence_training_smoke.json,json_report,883253,,
docs/idare_raw_emg_valence_training_smoke.md,markdown_report,3891,,
docs/idare_raw_emg_valence_training_smoke_predictions.csv,artifact,125978,1408,
docs/idare_refs_and_events_probe.json,json_report,197207,,
docs/idare_refs_and_events_probe.md,markdown_report,50443,,
docs/idare_repr_redesign_confirm_artifact_review_bundle.json,json_report,967,,
docs/idare_repr_redesign_confirm_artifact_review_bundle.md,markdown_report,661,,
docs/idare_repr_redesign_confirm_closeout_report.json,json_report,5170,,
docs/idare_repr_redesign_confirm_closeout_report.md,markdown_report,1402,,
docs/idare_repr_redesign_confirm_fold_level_report.md,subject_or_fold_detail,1380,,
docs/idare_repr_redesign_confirm_leakage_audit.json,json_report,19318,,
docs/idare_repr_redesign_confirm_metric_summary.csv,metrics,625,3,"[{""cell"": ""R0_current_representation_anchor"", ""runs"": ""6"", ""mean_balanced_accuracy"": ""0.5248831277159152"", ""std_balanced_accuracy"": ""0.04405442002687123"", ""mean_macro_f1"": ""0.5140619716001741"", ""std_macro_f1"": ""0.05325203499867771"", ""mean_accuracy"": ""0.526751893939394"", ""std_accuracy"": ""0.05263646112045239"", ""one_class_collapse_count"": ""0""}, {""cell"": ""R2_train_only_subject_invariant_feature_selection"", ""runs"": ""6"", ""mean_balanced_accuracy"": ""0.5201765294434317"", ""std_balanced_accuracy"": ""0.04..."
docs/idare_repr_redesign_confirm_objective.json,json_report,2087,,
docs/idare_repr_redesign_confirm_objective.md,markdown_report,3256,,
docs/idare_repr_redesign_confirm_r2_vs_r3_stability_comparison.csv,artifact,888,6,
docs/idare_repr_redesign_confirm_runs.csv,artifact,9513,18,
docs/idare_repr_redesign_smoke_artifact_review_bundle.json,json_report,3051,,
docs/idare_repr_redesign_smoke_artifact_review_bundle.md,markdown_report,1617,,
docs/idare_repr_redesign_smoke_closeout_report.json,json_report,622,,
docs/idare_repr_redesign_smoke_closeout_report.md,markdown_report,617,,
docs/idare_repr_redesign_smoke_fold_level_report.json,subject_or_fold_detail,23002,,
docs/idare_repr_redesign_smoke_fold_level_report.md,subject_or_fold_detail,2011,,
docs/idare_repr_redesign_smoke_leakage_audit.json,json_report,13946,,
docs/idare_repr_redesign_smoke_leakage_audit.md,markdown_report,3524,,
docs/idare_repr_redesign_smoke_metric_summary.csv,metrics,768,4,"[{""cell"": ""R0"", ""n_runs"": ""6"", ""mean_accuracy"": ""0.5301609848484848"", ""mean_balanced_accuracy"": ""0.5196420283860655"", ""std_balanced_accuracy"": ""0.04871184231905719"", ""min_balanced_accuracy"": ""0.4440530058177117"", ""max_balanced_accuracy"": ""0.604343025395657"", ""mean_macro_f1"": ""0.5149920014698196"", ""one_class_collapse_count"": ""0"", ""mean_delta_vs_R0_balanced_accuracy"": ""0.0"", ""fold_wins_vs_R0"": ""0""}, {""cell"": ""R1"", ""n_runs"": ""6"", ""mean_accuracy"": ""0.5289299242424242"", ""mean_balanced_accuracy"": ""..."
docs/idare_repr_redesign_smoke_objective.json,json_report,2595,,
docs/idare_repr_redesign_smoke_objective.md,markdown_report,3624,,
docs/idare_repr_redesign_smoke_representation_diagnostic_report.json,json_report,13115,,
docs/idare_repr_redesign_smoke_representation_diagnostic_report.md,markdown_report,3198,,
docs/idare_repr_redesign_smoke_runs.csv,artifact,9010,24,
docs/idare_repr_redesign_smoke_validation_report.json,json_report,5785,,
docs/idare_repr_redesign_smoke_validation_report.md,markdown_report,4074,,
docs/idare_representation_label_task_redesign_objective.json,json_report,5107,,
docs/idare_representation_label_task_redesign_objective.md,markdown_report,3698,,
docs/idare_representation_label_task_redesign_report.json,json_report,19093,,
docs/idare_representation_label_task_redesign_report.md,markdown_report,5447,,
docs/idare_representation_label_task_redesign_review_status.json,json_report,2131,,
docs/idare_representation_label_task_redesign_review_status.md,markdown_report,1377,,
docs/idare_representation_or_label_semantics_failure_analysis_objective.json,json_report,4057,,
docs/idare_representation_or_label_semantics_failure_analysis_objective.md,markdown_report,4285,,
docs/idare_representation_or_label_semantics_failure_analysis_report.json,json_report,1932,,
docs/idare_representation_or_label_semantics_failure_analysis_report.md,markdown_report,8316,,
docs/idare_representation_or_label_semantics_failure_analysis_review_status.json,json_report,1119,,
docs/idare_representation_or_label_semantics_failure_analysis_review_status.md,markdown_report,1612,,
docs/idare_representation_redesign_candidate_spec_and_leakage_review.json,json_report,2357,,
docs/idare_representation_redesign_candidate_spec_and_leakage_review.md,markdown_report,4530,,
docs/idare_representation_redesign_confirmation_objective.json,json_report,2508,,
docs/idare_representation_redesign_confirmation_objective.md,markdown_report,3590,,
docs/idare_representation_redesign_design_objective.json,json_report,2276,,
docs/idare_representation_redesign_design_objective.md,markdown_report,6594,,
docs/idare_representation_redesign_smoke_authorization_package.json,json_report,3325,,
docs/idare_representation_redesign_smoke_authorization_package.md,markdown_report,3495,,
docs/idare_representation_signal_diagnostic_summary.csv,artifact,3187,12,
docs/idare_representation_transfer_failure_summary.csv,artifact,4445,24,
docs/idare_reproducibility_layer_pause_status.json,json_report,1521,,
docs/idare_reproducibility_layer_pause_status.md,markdown_report,1456,,
docs/idare_root_cause_calibration_summary.csv,artifact,105014,240,
docs/idare_root_cause_diagnostic_objective.json,json_report,5571,,
docs/idare_root_cause_diagnostic_objective.md,markdown_report,3858,,
docs/idare_root_cause_diagnostic_report.json,json_report,80191,,
docs/idare_root_cause_diagnostic_report.md,markdown_report,9241,,
docs/idare_root_cause_diagnostic_review_status.json,json_report,3452,,
docs/idare_root_cause_diagnostic_review_status.md,markdown_report,1466,,
docs/idare_root_cause_error_overlap_summary.csv,artifact,8803,44,
docs/idare_root_cause_subject_summary.csv,subject_or_fold_detail,990084,2520,
docs/idare_root_cause_triage_artifact_review_bundle.json,json_report,14592,,
docs/idare_root_cause_triage_artifact_review_bundle.md,markdown_report,9518,,
docs/idare_root_cause_triage_branch_objective.json,json_report,870,,
docs/idare_root_cause_triage_branch_objective.md,markdown_report,1691,,
docs/idare_root_cause_triage_closeout_report.json,json_report,1148,,
docs/idare_root_cause_triage_closeout_report.md,markdown_report,686,,
docs/idare_root_cause_triage_decision_matrix.json,json_report,3330,,
docs/idare_root_cause_triage_decision_matrix.md,markdown_report,1054,,
docs/idare_root_cause_triage_execution_authorization_package.json,json_report,2170,,
docs/idare_root_cause_triage_execution_authorization_package.md,markdown_report,3911,,
docs/idare_root_cause_triage_label_task_sanity_report.json,json_report,12414,,
docs/idare_root_cause_triage_label_task_sanity_report.md,markdown_report,10926,,
docs/idare_root_cause_triage_null_permutation_sanity_report.json,json_report,10333,,
docs/idare_root_cause_triage_null_permutation_sanity_report.md,markdown_report,8832,,
docs/idare_root_cause_triage_protocol_alignment_report.json,json_report,5845,,
docs/idare_root_cause_triage_protocol_alignment_report.md,markdown_report,4612,,
docs/idare_root_cause_triage_representation_failure_report.json,json_report,9696,,
docs/idare_root_cause_triage_representation_failure_report.md,markdown_report,8456,,
docs/idare_root_cause_triage_runner_plan.json,json_report,867,,
docs/idare_root_cause_triage_runner_plan.md,markdown_report,1935,,
docs/idare_root_cause_triage_subject_domain_shift_report.json,subject_or_fold_detail,6764,,
docs/idare_root_cause_triage_subject_domain_shift_report.md,subject_or_fold_detail,5475,,
docs/idare_score5_policy_selection_status.md,markdown_report,1725,,
docs/idare_score5_policy_selection_status_d011.md,markdown_report,1888,,
docs/idare_script_archival_and_reproducibility_inventory_seed.csv,artifact,860,4,
docs/idare_script_archival_and_reproducibility_objective.json,json_report,2600,,
docs/idare_script_archival_and_reproducibility_objective.md,markdown_report,2965,,
docs/idare_script_archival_and_reproducibility_policy.csv,artifact,1143,6,
docs/idare_script_archival_and_reproducibility_report.json,json_report,1282,,
docs/idare_script_archival_and_reproducibility_report.md,markdown_report,1968,,
docs/idare_script_archival_and_reproducibility_report_review_status.json,json_report,438,,
docs/idare_script_archival_and_reproducibility_report_review_status.md,markdown_report,1055,,
docs/idare_script_archival_manifest.csv,artifact,44347,74,
docs/idare_script_archival_target_catalog.csv,artifact,4771,40,
docs/idare_single_modality_bsl_stats_vs_baseline_comparison.json,json_report,8362,,
docs/idare_single_modality_bsl_stats_vs_baseline_comparison.md,markdown_report,4337,,
docs/idare_single_modality_bsl_stats_vs_baseline_review_status.json,json_report,8240,,
docs/idare_single_modality_bsl_stats_vs_baseline_review_status.md,markdown_report,2071,,
docs/idare_strict_nontransductive_norm_dg_design_matrix.json,json_report,2162,,
docs/idare_strict_nontransductive_norm_dg_design_matrix.md,markdown_report,2183,,
docs/idare_strict_nontransductive_norm_dg_design_objective.json,json_report,1397,,
docs/idare_strict_nontransductive_norm_dg_design_objective.md,markdown_report,5919,,
docs/idare_strict_ntd_norm_dg_candidate_spec.json,json_report,1445,,
docs/idare_strict_ntd_norm_dg_candidate_spec.md,markdown_report,4529,,
docs/idare_strict_ntd_norm_dg_leakage_review.json,json_report,1406,,
docs/idare_strict_ntd_norm_dg_leakage_review.md,markdown_report,2710,,
docs/idare_strict_ntd_norm_minimal_smoke_design_matrix.json,json_report,1441,,
docs/idare_strict_ntd_norm_minimal_smoke_design_matrix.md,markdown_report,1736,,
docs/idare_strict_ntd_norm_minimal_smoke_design_objective.json,json_report,2109,,
docs/idare_strict_ntd_norm_minimal_smoke_design_objective.md,markdown_report,3222,,
docs/idare_strict_ntd_norm_smoke_execution_authorization_package.json,json_report,1290,,
docs/idare_strict_ntd_norm_smoke_execution_authorization_package.md,markdown_report,1472,,
docs/idare_strict_ntd_norm_smoke_execution_terminal.log,artifact,6609,,
docs/idare_strict_ntd_norm_smoke_objective.json,json_report,1980,,
docs/idare_strict_ntd_norm_smoke_objective.md,markdown_report,3574,,
docs/idare_strict_ntd_norm_smoke_report.json,json_report,96359,,
docs/idare_strict_ntd_norm_smoke_report.md,markdown_report,4753,,
docs/idare_strict_ntd_norm_smoke_runs.csv,artifact,4595,24,
docs/idare_subject_difficulty_ranking.csv,subject_or_fold_detail,120033,756,
docs/idare_subject_relative_candidate_matrix.csv,subject_or_fold_detail,5234,16,
docs/idare_subject_relative_distribution_shift_summary.csv,subject_or_fold_detail,40681,120,
docs/idare_subject_relative_label_balance_summary.csv,subject_or_fold_detail,184134,1008,
docs/idare_subject_relative_minimal_eeg_primary.json,subject_or_fold_detail,2418120,,
docs/idare_subject_relative_minimal_eeg_primary.md,subject_or_fold_detail,7040,,
docs/idare_subject_relative_minimal_eeg_primary_predictions.csv,subject_or_fold_detail,377924,3272,
docs/idare_subject_relative_minimal_emg_primary.json,subject_or_fold_detail,3705843,,
docs/idare_subject_relative_minimal_emg_primary.md,subject_or_fold_detail,6563,,
docs/idare_subject_relative_minimal_emg_primary_predictions.csv,subject_or_fold_detail,283696,3272,
docs/idare_subject_relative_minimal_training_report.json,subject_or_fold_detail,4423,,
docs/idare_subject_relative_minimal_training_report.md,subject_or_fold_detail,2127,,
docs/idare_subject_relative_minimal_training_review_status.json,subject_or_fold_detail,1571,,
docs/idare_subject_relative_minimal_training_review_status.md,subject_or_fold_detail,1784,,
docs/idare_subject_relative_preprocessed_minimal_eeg_primary.json,subject_or_fold_detail,27006,,
docs/idare_subject_relative_preprocessed_minimal_eeg_primary.md,subject_or_fold_detail,697,,
docs/idare_subject_relative_preprocessed_minimal_eeg_primary_predictions.csv,subject_or_fold_detail,555841,3272,
docs/idare_subject_relative_preprocessed_minimal_emg_primary.json,subject_or_fold_detail,26685,,
docs/idare_subject_relative_preprocessed_minimal_emg_primary.md,subject_or_fold_detail,688,,
docs/idare_subject_relative_preprocessed_minimal_emg_primary_predictions.csv,subject_or_fold_detail,526295,3272,
docs/idare_subject_relative_preprocessed_minimal_training_report.json,subject_or_fold_detail,6439,,
docs/idare_subject_relative_preprocessed_minimal_training_report.md,subject_or_fold_detail,2351,,
docs/idare_subject_relative_preprocessed_minimal_training_review_status.json,subject_or_fold_detail,2377,,
docs/idare_subject_relative_preprocessed_minimal_training_review_status.md,subject_or_fold_detail,2763,,
docs/idare_subject_relative_preprocessing_candidate_matrix.csv,subject_or_fold_detail,2517,10,
docs/idare_subject_relative_representation_preprocessing_objective.json,subject_or_fold_detail,2805,,
docs/idare_subject_relative_representation_preprocessing_objective.md,subject_or_fold_detail,2821,,
docs/idare_subject_relative_representation_preprocessing_report.json,subject_or_fold_detail,2525,,
docs/idare_subject_relative_representation_preprocessing_report.md,subject_or_fold_detail,3144,,
docs/idare_subject_relative_representation_preprocessing_review_status.json,subject_or_fold_detail,1898,,
docs/idare_subject_relative_representation_preprocessing_review_status.md,subject_or_fold_detail,1580,,
docs/idare_subject_relative_task_formulation_objective.json,subject_or_fold_detail,4678,,
docs/idare_subject_relative_task_formulation_objective.md,subject_or_fold_detail,3475,,
docs/idare_subject_relative_task_formulation_report.json,subject_or_fold_detail,16417,,
docs/idare_subject_relative_task_formulation_report.md,subject_or_fold_detail,5386,,
docs/idare_subject_relative_task_formulation_review_status.json,subject_or_fold_detail,1861,,
docs/idare_subject_relative_task_formulation_review_status.md,subject_or_fold_detail,1358,,
docs/idare_subject_variability_intervention_failure_analysis_objective.json,subject_or_fold_detail,5537,,
docs/idare_subject_variability_intervention_failure_analysis_objective.md,subject_or_fold_detail,3803,,
docs/idare_subject_variability_intervention_failure_analysis_report.json,subject_or_fold_detail,8227,,
docs/idare_subject_variability_intervention_failure_analysis_report.md,subject_or_fold_detail,6891,,
docs/idare_subject_variability_intervention_failure_analysis_review_status.json,subject_or_fold_detail,2447,,
docs/idare_subject_variability_intervention_failure_analysis_review_status.md,subject_or_fold_detail,1967,,
docs/idare_subject_variability_intervention_failure_decision_matrix.csv,subject_or_fold_detail,1728,5,
docs/idare_subject_variability_intervention_failure_fold_task_summary.csv,subject_or_fold_detail,2140,24,
docs/idare_subject_variability_supcon_dg_design_objective.json,subject_or_fold_detail,8072,,
docs/idare_subject_variability_supcon_dg_design_objective.md,subject_or_fold_detail,5595,,
docs/idare_subject_variability_supcon_dg_design_spec.json,subject_or_fold_detail,37668,,
