path,kind,size_mb,estimated_rows,columns,subject_col,stimulus_col,unique_subjects_sample,unique_stimuli_sample,duplicate_subject_stimulus_pairs_sample,full_grid_hint,label_cols,time_policy_cols,time_policy_minmax_sample
docs/roca/idare_residual_physiology_feature_audit_repro3_smoke_current_predictions.csv,csv,0.1305,1024,"test_subject, stimulus_id, target, feature_block, model, y_true_score, train_stimulus_mean, true_deviation_from_train_stimulus_mean, y_pred_deviation, y_pred_score",test_subject,stimulus_id,4,32,896,unique_subjects*unique_stimuli=128; rows_sample_or_total=1024,,"stimulus_id, train_stimulus_mean, true_deviation_from_train_stimulus_mean","{""stimulus_id"": ""1441..9360"", ""train_stimulus_mean"": ""1..9"", ""true_deviation_from_train_stimulus_mean"": ""-5..6""}"
docs/roca/idare_subject_calibration_model_family_comparison_smoke_current_subject_metrics.csv,csv,0.1269,1056,"target, k_calibration, model, subject_id, n, rmse, mae, pearson, stimulus_rmse_reference, lift_vs_stimulus_rmse",subject_id,,8,,,,,"stimulus_rmse_reference, lift_vs_stimulus_rmse","{""stimulus_rmse_reference"": ""1.00916..3.67711"", ""lift_vs_stimulus_rmse"": ""-1.04239..2.27909""}"
docs/idare_raw_emg_arousal_training_smoke_predictions.csv,csv,0.1246,1408,"run_id, task, policy, recipe, fold_id, seed, cache_row, subject_id, stimulus_id, y_true, y_pred, p1",subject_id,stimulus_id,22,32,704,unique_subjects*unique_stimuli=704; rows_sample_or_total=1408,,stimulus_id,"{""stimulus_id"": ""1441..9360""}"
docs/idare_raw_emg_valence_training_smoke_predictions.csv,csv,0.1201,1408,"run_id, task, policy, recipe, fold_id, seed, cache_row, subject_id, stimulus_id, y_true, y_pred, p1",subject_id,stimulus_id,22,32,704,unique_subjects*unique_stimuli=704; rows_sample_or_total=1408,,stimulus_id,"{""stimulus_id"": ""1441..9360""}"
docs/idare_eeg_bsl_stats_arousal_ablation_smoke_predictions.csv,csv,0.1193,1408,"run_id, task, policy, recipe, fold_id, seed, cache_row, subject_id, stimulus_id, y_true, y_pred, p1",subject_id,stimulus_id,22,32,704,unique_subjects*unique_stimuli=704; rows_sample_or_total=1408,,stimulus_id,"{""stimulus_id"": ""1441..9360""}"
docs/idare_emg_bsl_stats_valence_ablation_smoke_predictions.csv,csv,0.1192,1408,"run_id, task, policy, recipe, fold_id, seed, cache_row, subject_id, stimulus_id, y_true, y_pred, p1",subject_id,stimulus_id,22,32,704,unique_subjects*unique_stimuli=704; rows_sample_or_total=1408,,stimulus_id,"{""stimulus_id"": ""1441..9360""}"
docs/idare_emg_bsl_stats_arousal_ablation_smoke_predictions.csv,csv,0.1192,1408,"run_id, task, policy, recipe, fold_id, seed, cache_row, subject_id, stimulus_id, y_true, y_pred, p1",subject_id,stimulus_id,22,32,704,unique_subjects*unique_stimuli=704; rows_sample_or_total=1408,,stimulus_id,"{""stimulus_id"": ""1441..9360""}"
docs/idare_eeg_bsl_stats_valence_ablation_smoke_predictions.csv,csv,0.1192,1408,"run_id, task, policy, recipe, fold_id, seed, cache_row, subject_id, stimulus_id, y_true, y_pred, p1",subject_id,stimulus_id,22,32,704,unique_subjects*unique_stimuli=704; rows_sample_or_total=1408,,stimulus_id,"{""stimulus_id"": ""1441..9360""}"
docs/roca/idare_physiology_informed_personalization_challenge_gpu_smoke_current_subject_metrics.csv,csv,0.1188,576,"target, block, k_calibration, model, subject_id, n, mae, rmse, pearson, ccc, y_true_std, y_pred_std, locked_subject_rmse, delta_rmse_model_minus_locked",subject_id,,8,,,,,,{}
docs/idare_emg_feature_arousal_training_smoke_predictions.csv,csv,0.1175,1408,"run_id, task, policy, recipe, fold_id, seed, cache_row, subject_id, trial_id, window_id, y_true, y_pred, prob1",subject_id,trial_id,22,1,1386,unique_subjects*unique_stimuli=22; rows_sample_or_total=1408,,window_id,"{""window_id"": ""-1..-1""}"
docs/idare_emg_feature_valence_training_smoke_predictions.csv,csv,0.1174,1408,"run_id, task, policy, recipe, fold_id, seed, cache_row, subject_id, trial_id, window_id, y_true, y_pred, prob1",subject_id,trial_id,22,1,1386,unique_subjects*unique_stimuli=22; rows_sample_or_total=1408,,window_id,"{""window_id"": ""-1..-1""}"
docs/roca/emg_only_probe_per_subject_metrics_current.csv,csv,0.1167,378,"target, model, test_subject, n, mae, rmse, pearson, spearman, ccc, accuracy, balanced_accuracy, macro_f1, auroc, dev_n, true_dev_std, true_dev_mae_if_zero, pred_dev_mean, pred_dev_std, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc",test_subject,,63,,,,,,{}
docs/idare_subject_difficulty_ranking.csv,csv,0.1145,756,"subject_id, modality, task, label_policy, n, correct, errors, accuracy, error_rate, n_sources, n_recipes, n_folds, variants, recipes, hard_subject_flag",subject_id,,63,,,,,,{}
docs/roca/eeg_gaussian_broader_smoke_history_current.csv,csv,0.103,1016,"epoch, train_loss, val_rmse_scaled, augmentation_config, stage, test_subject, target, y_fit_mean, y_fit_std, early_stop, y_outer_mean, y_outer_std",test_subject,,20,,,,,,{}
docs/roca/idare_physiology_after_fewshot_audit_smoke_current_fold_summary.csv,csv,0.1004,984,"target, block, test_subject, k_calibration, repeat, alpha, calibration_n, eval_n, bias_raw, bias_shrink, physio_pred_std_eval",test_subject,,4,,,,,,{}
docs/roca/idare_physiology_after_fewshot_audit_current_main_metrics.csv,csv,0.0988,360,"target, block, k_calibration, model, n, mae, rmse, pearson, spearman, ccc, y_true_std, y_pred_std, lift_vs_fewshot_rmse, lift_vs_fewshot_mae, lift_vs_fewshot_pearson, fewshot_reference_model",,,,,,,,,{}
docs/roca/emg_nonlinear_probe_per_subject_metrics_current.csv,csv,0.0953,378,"target, model, test_subject, n, mae, rmse, pearson, spearman, ccc, balanced_accuracy, macro_f1, auroc, dev_rmse, dev_mae, dev_pearson, dev_spearman, dev_sign_acc, pred_dev_std",test_subject,,63,,,,,,{}
docs/roca/eeg_validation_calibrated_smoke_predictions_current.csv,csv,0.0912,576,"test_subject, stimulus_id, target, model, y_true_score, train_stimulus_mean, true_deviation_from_train_stimulus_mean, y_pred_deviation_raw, y_pred_score_raw, y_pred_score_clipped, y_pred_deviation_clipped, is_top25_train_entropy, is_top25_train_score_std",test_subject,stimulus_id,6,32,384,unique_subjects*unique_stimuli=192; rows_sample_or_total=576,,"stimulus_id, train_stimulus_mean, true_deviation_from_train_stimulus_mean","{""stimulus_id"": ""1441..9360"", ""train_stimulus_mean"": ""2.03704..7.18519"", ""true_deviation_from_train_stimulus_mean"": ""-4.16667..6.18519""}"
docs/idare_calibration_subject_threshold_summary.csv,csv,0.0911,280,"source_group, source_name, modality, variant, task, label_policy, recipe, level, fold_id, n, default_macro_f1, default_balanced_accuracy, default_accuracy, default_pred_0, default_pred_1, best_threshold, best_macro_f1, best_balanced_accuracy, best_accuracy, best_pred_0, best_pred_1, threshold_one_class, macro_f1_gain, balanced_accuracy_gain",,,,,,,,,{}
docs/roca/idare_physiology_after_fewshot_audit_smoke_current_binary_metrics.csv,csv,0.0908,324,"target, block, k_calibration, model, label_policy, binary_n, accuracy, balanced_accuracy, macro_f1, auroc, n_low, n_high, true_high_rate, pred_high_rate, lift_vs_fewshot_accuracy, lift_vs_fewshot_balanced_accuracy, lift_vs_fewshot_macro_f1, lift_vs_fewshot_auroc, fewshot_reference_model",,,,,,,,,{}
docs/idare_label_semantics_alternative_pairwise_minimal_first_pass_subject_lift_summary.csv,csv,0.0872,1008,"objective_run_id, model, modality, task, fold, subject, n_val_pairs, balanced_accuracy, accuracy",subject,,63,,,,,,{}
docs/roca/idare_physiology_after_fewshot_audit_smoke_current_subject_metrics.csv,csv,0.0834,432,"target, block, k_calibration, model, test_subject, n, mae, rmse, pearson, spearman, ccc, y_true_std, y_pred_std",test_subject,,4,,,,,,{}
docs/roca/eeg_gaussian10_valence_full_loso_history_current.csv,csv,0.0805,760,"epoch, train_loss, val_rmse_scaled, augmentation_config, stage, test_subject, target, y_fit_mean, y_fit_std, early_stop, y_outer_mean, y_outer_std",test_subject,,63,,,,,,{}
docs/roca/eeg_gaussian10_full_loso_history_current.csv,csv,0.0796,766,"epoch, train_loss, val_rmse_scaled, augmentation_config, stage, test_subject, target, y_fit_mean, y_fit_std, early_stop, y_outer_mean, y_outer_std",test_subject,,63,,,,,,{}
docs/roca/idare_fewshot_residual_calibration_audit_smoke_current_subject_metrics.csv,csv,0.0769,288,"target, k_calibration, model, subject_id, n, mae, rmse, pearson, spearman, ccc, y_true_mean, y_true_std, y_pred_mean, y_pred_std, residual_mean, residual_std, residual_rmse, residual_mae",subject_id,,8,,,,,,{}
docs/roca/idare_physiology_informed_personalization_challenge_gpu_current_binary_metrics.csv,csv,0.0767,540,"target, block, k_calibration, model, label_policy, binary_n, accuracy, balanced_accuracy, macro_f1, n_low, n_high",,,,,,,,,{}
docs/roca/joint_valence_arousal_oracle_subject_macro_eeg_vs_stimulus_current.csv,csv,0.075,192,"scope, test_subject, task, eeg_accuracy, stimulus_accuracy, delta_accuracy_eeg_minus_stimulus, eeg_balanced_accuracy, stimulus_balanced_accuracy, delta_balanced_accuracy_eeg_minus_stimulus, eeg_macro_f1, stimulus_macro_f1, delta_macro_f1_eeg_minus_stimulus, eeg_weighted_f1, stimulus_weighted_f1, delta_weighted_f1_eeg_minus_stimulus, eeg_mcc, stimulus_mcc, delta_mcc_eeg_minus_stimulus, eeg_cohen_kappa, stimulus_cohen_kappa, delta_cohen_kappa_eeg_minus_stimulus, eeg_auroc, stimulus_auroc, delta_auroc_eeg_minus_stimulus, eeg_average_precision, stimulus_average_precision, delta_average_precision_eeg_minus_stimulus, eeg_accuracy_lift_vs_majority, stimulus_accuracy_lift_vs_majority, delta_accuracy_lift_vs_majority_eeg_minus_stimulus, eeg_dimension_hamming_accuracy, stimulus_dimension_hamming_accuracy, delta_dimension_hamming_accuracy_eeg_minus_stimulus, eeg_both_dimensions_correct_rate, stimulus_both_dimensions_correct_rate, delta_both_dimensions_correct_rate_eeg_minus_stimulus, eeg_neither_dimension_correct_rate, stimulus_neither_dimension_correct_rate, delta_neither_dimension_correct_rate_eeg_minus_stimulus",test_subject,,63,,,,,"stimulus_accuracy, delta_accuracy_eeg_minus_stimulus, stimulus_balanced_accuracy, delta_balanced_accuracy_eeg_minus_stimulus, stimulus_macro_f1, delta_macro_f1_eeg_minus_stimulus, stimulus_weighted_f1, delta_weighted_f1_eeg_minus_stimulus, stimulus_mcc, delta_mcc_eeg_minus_stimulus, stimulus_cohen_kappa, delta_cohen_kappa_eeg_minus_stimulus, stimulus_auroc, delta_auroc_eeg_minus_stimulus, stimulus_average_precision, delta_average_precision_eeg_minus_stimulus, stimulus_accuracy_lift_vs_majority, delta_accuracy_lift_vs_majority_eeg_minus_stimulus, stimulus_dimension_hamming_accuracy, delta_dimension_hamming_accuracy_eeg_minus_stimulus, stimulus_both_dimensions_correct_rate, delta_both_dimensions_correct_rate_eeg_minus_stimulus, stimulus_neither_dimension_correct_rate, delta_neither_dimension_correct_rate_eeg_minus_stimulus","{""stimulus_accuracy"": ""0.34375..0.96875"", ""delta_accuracy_eeg_minus_stimulus"": ""-0.09375..0.15625"", ""stimulus_balanced_accuracy"": ""0.388889..0.978261"", ""delta_balanced_accuracy_eeg_minus_stimulus"": ""-0.25..0.116071"", ""stimulus_macro_f1"": ""0.288292..0.968719"", ""delta_macro_f1_eeg_minus_stimulus"": ""-0.154633..0.172791"", ""stimulus_weighted_f1"": ""0.45027..0.969225"", ""delta_weighted_f1_eeg_minus_stimulus"": ""-0.119338..0.183335"", ""stimulus_mcc"": ""0.0778499..0.939336"", ""delta_mcc_eeg_minus_stimulus"": ""-0.267599..0.186295"", ""stimulus_cohen_kappa"": ""0.0588235..0.9375"", ""delta_cohen_kappa_eeg_minus_stimulus"": ""-0.265734..0.187407"", ""stimulus_auroc"": ""0.5..1"", ""delta_auroc_eeg_minus_stimulus"": ""-0.0863636..0.0954545"", ""stimulus_average_precision"": ""0.142857..1"", ""delta_average_precision_eeg_minus_stimulus"": ""-0.166667..0.0895775"", ""stimulus_accuracy_lift_vs_majority"": ""-0.5625..0.5"", ""delta_accuracy_lift_vs_majority_eeg_minus_stimulus"": ""-0.09375..0.15625"", ""stimulus_dimension_hamming_accuracy"": ""0.65625..0.96875"", ""delta_dimension_hamming_accuracy_eeg_minus_stimulus"": ""-0.046875..0.0625""}"
docs/roca/joint_valence_arousal_subject_macro_eeg_vs_stimulus_current.csv,csv,0.0716,192,"scope, test_subject, task, eeg_accuracy, stimulus_accuracy, delta_accuracy_eeg_minus_stimulus, eeg_balanced_accuracy, stimulus_balanced_accuracy, delta_balanced_accuracy_eeg_minus_stimulus, eeg_macro_f1, stimulus_macro_f1, delta_macro_f1_eeg_minus_stimulus, eeg_weighted_f1, stimulus_weighted_f1, delta_weighted_f1_eeg_minus_stimulus, eeg_mcc, stimulus_mcc, delta_mcc_eeg_minus_stimulus, eeg_cohen_kappa, stimulus_cohen_kappa, delta_cohen_kappa_eeg_minus_stimulus, eeg_auroc, stimulus_auroc, delta_auroc_eeg_minus_stimulus, eeg_average_precision, stimulus_average_precision, delta_average_precision_eeg_minus_stimulus, eeg_accuracy_lift_vs_majority, stimulus_accuracy_lift_vs_majority, delta_accuracy_lift_vs_majority_eeg_minus_stimulus, eeg_dimension_hamming_accuracy, stimulus_dimension_hamming_accuracy, delta_dimension_hamming_accuracy_eeg_minus_stimulus, eeg_both_dimensions_correct_rate, stimulus_both_dimensions_correct_rate, delta_both_dimensions_correct_rate_eeg_minus_stimulus, eeg_neither_dimension_correct_rate, stimulus_neither_dimension_correct_rate, delta_neither_dimension_correct_rate_eeg_minus_stimulus",test_subject,,63,,,,,"stimulus_accuracy, delta_accuracy_eeg_minus_stimulus, stimulus_balanced_accuracy, delta_balanced_accuracy_eeg_minus_stimulus, stimulus_macro_f1, delta_macro_f1_eeg_minus_stimulus, stimulus_weighted_f1, delta_weighted_f1_eeg_minus_stimulus, stimulus_mcc, delta_mcc_eeg_minus_stimulus, stimulus_cohen_kappa, delta_cohen_kappa_eeg_minus_stimulus, stimulus_auroc, delta_auroc_eeg_minus_stimulus, stimulus_average_precision, delta_average_precision_eeg_minus_stimulus, stimulus_accuracy_lift_vs_majority, delta_accuracy_lift_vs_majority_eeg_minus_stimulus, stimulus_dimension_hamming_accuracy, delta_dimension_hamming_accuracy_eeg_minus_stimulus, stimulus_both_dimensions_correct_rate, delta_both_dimensions_correct_rate_eeg_minus_stimulus, stimulus_neither_dimension_correct_rate, delta_neither_dimension_correct_rate_eeg_minus_stimulus","{""stimulus_accuracy"": ""0.34375..0.96875"", ""delta_accuracy_eeg_minus_stimulus"": ""-0.15625..0.03125"", ""stimulus_balanced_accuracy"": ""0.388889..0.978261"", ""delta_balanced_accuracy_eeg_minus_stimulus"": ""-0.145022..0.0833333"", ""stimulus_macro_f1"": ""0.288292..0.968719"", ""delta_macro_f1_eeg_minus_stimulus"": ""-0.156906..0.0742424"", ""stimulus_weighted_f1"": ""0.45027..0.969225"", ""delta_weighted_f1_eeg_minus_stimulus"": ""-0.181341..0.0446047"", ""stimulus_mcc"": ""0.0778499..0.939336"", ""delta_mcc_eeg_minus_stimulus"": ""-0.221533..0.112084"", ""stimulus_cohen_kappa"": ""0.0588235..0.9375"", ""delta_cohen_kappa_eeg_minus_stimulus"": ""-0.280595..0.108262"", ""stimulus_auroc"": ""0.5..1"", ""delta_auroc_eeg_minus_stimulus"": ""-0.0588235..0.0416667"", ""stimulus_average_precision"": ""0.142857..1"", ""delta_average_precision_eeg_minus_stimulus"": ""-0.3..0.063716"", ""stimulus_accuracy_lift_vs_majority"": ""-0.5625..0.5"", ""delta_accuracy_lift_vs_majority_eeg_minus_stimulus"": ""-0.15625..0.03125"", ""stimulus_dimension_hamming_accuracy"": ""0.65625..0.96875"", ""delta_dimension_hamming_accuracy_eeg_minus_stimulus"": ""-0.078125..0.015625""}"
docs/roca/eeg_residual_sign_aux_smoke_predictions_current.csv,csv,0.0671,384,"test_subject, stimulus_id, target, model, y_true_score, train_stimulus_mean, true_deviation_from_train_stimulus_mean, y_pred_deviation_raw, y_pred_score_raw, y_pred_score_clipped, y_pred_deviation_clipped, aux_residual_sign_logit, aux_residual_sign_prob, is_top25_train_entropy, is_top25_train_score_std",test_subject,stimulus_id,6,32,192,unique_subjects*unique_stimuli=192; rows_sample_or_total=384,,"stimulus_id, train_stimulus_mean, true_deviation_from_train_stimulus_mean","{""stimulus_id"": ""1441..9360"", ""train_stimulus_mean"": ""2.16129..7.12903"", ""true_deviation_from_train_stimulus_mean"": ""-4.12903..6.19355""}"
docs/roca/idare_subject_calibration_model_family_comparison_current_binary_metrics.csv,csv,0.0665,396,"target, k_calibration, model, label_policy, binary_n, accuracy, balanced_accuracy, macro_f1, auroc, n_low, n_high, true_high_rate, pred_high_rate",,,,,,,,,{}
docs/roca/eeg_multitask_residual_training_smoke_predictions_current.csv,csv,0.0656,384,"test_subject, stimulus_id, target, model, y_true_score, train_stimulus_mean, true_deviation_from_train_stimulus_mean, y_pred_deviation_raw, y_pred_score_raw, y_pred_score_clipped, y_pred_deviation_clipped, aux_binary_logit, aux_binary_prob, is_top25_train_entropy, is_top25_train_score_std",test_subject,stimulus_id,6,32,192,unique_subjects*unique_stimuli=192; rows_sample_or_total=384,,"stimulus_id, train_stimulus_mean, true_deviation_from_train_stimulus_mean","{""stimulus_id"": ""1441..9360"", ""train_stimulus_mean"": ""2.16129..7.12903"", ""true_deviation_from_train_stimulus_mean"": ""-4.12903..6.19355""}"
docs/roca/idare_residual_physiology_feature_audit_current_fold_summary.csv,csv,0.0643,1008,"target, feature_block, test_subject, selected_alpha, inner_val_dev_rmse, train_n, test_n",test_subject,,63,,,,,,{}
docs/roca/eeg_oracle_arch_ablation_valence_raw_a0_a8_current_fold_summary.csv,csv,0.0632,126,"augmentation_config, target, model, test_subject, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, true_dev_mean, true_dev_std, pred_dev_mean, pred_dev_std, best_epoch, best_val_rmse_scaled, fit_subjects, val_subjects, outer_train_subjects, y_outer_mean, y_outer_std, final_train_last_loss, oracle_test_checkpoint_selection, arch_config, arch_description",test_subject,,63,,,,,,{}
docs/roca/eeg_oracle_arch_ablation_arousal_raw_a0_a8_current_fold_summary.csv,csv,0.063,126,"augmentation_config, target, model, test_subject, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, true_dev_mean, true_dev_std, pred_dev_mean, pred_dev_std, best_epoch, best_val_rmse_scaled, fit_subjects, val_subjects, outer_train_subjects, y_outer_mean, y_outer_std, final_train_last_loss, oracle_test_checkpoint_selection, arch_config, arch_description",test_subject,,63,,,,,,{}
docs/roca/idare_subject_calibration_model_family_comparison_smoke_current_binary_metrics.csv,csv,0.0626,396,"target, k_calibration, model, label_policy, binary_n, accuracy, balanced_accuracy, macro_f1, auroc, n_low, n_high, true_high_rate, pred_high_rate",,,,,,,,,{}
docs/idare_label_noise_subject_balance_summary.csv,csv,0.0585,252,"modality, task, subject_id, fold_id, rating_column, n, rating_mean, rating_std, rating_min, rating_max, exact_midpoint_fraction, near_midpoint_fraction, discard_midpoint_n_valid, discard_midpoint_prop_high, discard_midpoint_n_high, discard_midpoint_n_low, midpoint_as_low_n_valid, midpoint_as_low_prop_high, midpoint_as_low_n_high, midpoint_as_low_n_low, midpoint_as_high_n_valid, midpoint_as_high_prop_high, midpoint_as_high_n_high, midpoint_as_high_n_low, discard_midpoint_abs_subject_prop_skew, midpoint_as_low_abs_subject_prop_skew, midpoint_as_high_abs_subject_prop_skew, mean_prediction_error_rate, max_prediction_error_rate, mean_true_prop_high",subject_id,,63,,,,,,{}
docs/roca/eeg_residual_training_stabilized_smoke_predictions_current.csv,csv,0.0581,384,"test_subject, stimulus_id, target, model, y_true_score, train_stimulus_mean, true_deviation_from_train_stimulus_mean, y_pred_deviation_raw, y_pred_score_raw, y_pred_score_clipped, y_pred_deviation_clipped, is_top25_train_entropy, is_top25_train_score_std",test_subject,stimulus_id,6,32,192,unique_subjects*unique_stimuli=192; rows_sample_or_total=384,,"stimulus_id, train_stimulus_mean, true_deviation_from_train_stimulus_mean","{""stimulus_id"": ""1441..9360"", ""train_stimulus_mean"": ""2.16129..7.12903"", ""true_deviation_from_train_stimulus_mean"": ""-4.12903..6.19355""}"
docs/roca/idare_physiology_informed_personalization_challenge_gpu_current_main_metrics.csv,csv,0.0572,180,"target, block, k_calibration, model, n, mae, rmse, pearson, ccc, y_true_std, y_pred_std, locked_reference_rmse, locked_reference_model, lift_vs_locked_rmse, subjects, rmse_wins_vs_locked, rmse_losses_vs_locked, rmse_ties_vs_locked, rmse_win_margin_vs_locked, mean_delta_rmse_model_minus_locked, median_delta_rmse_model_minus_locked, worst_regression_delta_rmse, best_gain_delta_rmse",,,,,,,,,{}
docs/roca/idare_physiology_assisted_calibration_sample_reduction_current_sample_reduction_metrics.csv,csv,0.057,150,"target, feature_block, model, k_calibration, candidate_rmse, locked_B2_k16_rmse, pooled_delta_rmse_candidate_minus_locked_B2, pooled_lift_vs_locked_B2_rmse, subjects_with_pair, mean_delta_rmse_candidate_minus_locked_B2, median_delta_rmse_candidate_minus_locked_B2, ci95_low_mean_delta_candidate_minus_locked_B2, ci95_high_mean_delta_candidate_minus_locked_B2, wins_vs_locked_B2, losses_vs_locked_B2, ties_vs_locked_B2, win_margin_vs_locked_B2, subject_evidence_status, passes_sample_reduction_gate, reason",,,,,,,,passes_sample_reduction_gate,{}
docs/roca/eeg_residual_training_smoke_predictions_current.csv,csv,0.0553,384,"test_subject, stimulus_id, target, model, y_true_score, train_stimulus_mean, true_deviation_from_train_stimulus_mean, y_pred_deviation_raw, y_pred_score_raw, y_pred_score_clipped, y_pred_deviation_clipped, is_top25_train_entropy, is_top25_train_score_std",test_subject,stimulus_id,6,32,192,unique_subjects*unique_stimuli=192; rows_sample_or_total=384,,"stimulus_id, train_stimulus_mean, true_deviation_from_train_stimulus_mean","{""stimulus_id"": ""1441..9360"", ""train_stimulus_mean"": ""2.16129..7.12903"", ""true_deviation_from_train_stimulus_mean"": ""-4.12903..6.19355""}"
docs/roca/emg_only_closeout_all_metrics_current.csv,csv,0.0545,96,"target, model, n, mae, rmse, pearson, spearman, ccc, balanced_accuracy, macro_f1, auroc, dev_rmse, dev_mae, dev_pearson, dev_spearman, dev_sign_acc, pred_dev_std, lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_ccc, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_pred_dev_std, experiment, table, experiment_description, is_stimulus_only, is_residual_model, is_direct_model, is_augmented, subset",,,,,,,,"lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_ccc, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_pred_dev_std, is_stimulus_only","{""lift_vs_stimulus_mae"": ""-1.16771..0.00693725"", ""lift_vs_stimulus_rmse"": ""-1.36438..0.000861028"", ""lift_vs_stimulus_pearson"": ""-0.912915..0.000407305"", ""lift_vs_stimulus_spearman"": ""-0.891737..0.0948989"", ""lift_vs_stimulus_ccc"": ""-0.866079..0.00351161"", ""lift_vs_stimulus_balanced_accuracy"": ""-0.393585..0.0119267"", ""lift_vs_stimulus_macro_f1"": ""-0.444305..0.0536654"", ""lift_vs_stimulus_auroc"": ""-0.461552..0.0444002"", ""lift_vs_stimulus_dev_mae"": ""-1.16771..0.00693725"", ""lift_vs_stimulus_dev_rmse"": ""-1.36438..0.000861028"", ""lift_vs_stimulus_dev_sign_acc"": ""0..0.543651"", ""lift_vs_stimulus_pred_dev_std"": ""0..2.30587""}"
docs/roca/eeg_gaussian_broader_fold_diagnostic_metrics_current.csv,csv,0.0543,160,"augmentation_config, target, model, test_subject, n, mae, rmse, pearson, balanced_accuracy, auroc, dev_mae, dev_rmse, dev_pearson, dev_sign_acc, true_dev_mean, pred_dev_mean, true_dev_std, pred_dev_std, std_ratio_pred_over_true, lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_pred_dev_std",test_subject,,20,,,,,"lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_pred_dev_std","{""lift_vs_stimulus_mae"": ""-0.342099..0.345673"", ""lift_vs_stimulus_rmse"": ""-0.345521..0.33474"", ""lift_vs_stimulus_balanced_accuracy"": ""-0.111111..0.104167"", ""lift_vs_stimulus_auroc"": ""-0.05..0.0375"", ""lift_vs_stimulus_dev_mae"": ""-0.342099..0.345673"", ""lift_vs_stimulus_dev_rmse"": ""-0.345521..0.33474"", ""lift_vs_stimulus_dev_sign_acc"": ""0..0.96875"", ""lift_vs_stimulus_pred_dev_std"": ""0..0.773182""}"
docs/roca/idare_subject_calibration_model_family_comparison_current_best_ranking.csv,csv,0.0526,132,"target, k_calibration, model, n, mae, rmse, pearson, spearman, ccc, y_true_mean, y_true_std, y_pred_mean, y_pred_std, residual_mean, residual_std, stimulus_rmse_reference, lift_vs_stimulus_rmse, locked_reference_model, locked_reference_rmse, lift_vs_locked_reference_rmse, rmse_wins_vs_locked, rmse_losses_vs_locked, rmse_win_margin_vs_locked, mean_delta_rmse_model_minus_locked, median_delta_rmse_model_minus_locked, worst_regression_delta_rmse, best_gain_delta_rmse",,,,,,,,"stimulus_rmse_reference, lift_vs_stimulus_rmse","{""stimulus_rmse_reference"": ""1.25639..1.94594"", ""lift_vs_stimulus_rmse"": ""-0.600478..0.288276""}"
docs/roca/idare_subject_calibration_model_family_comparison_current_main_metrics.csv,csv,0.0526,132,"target, k_calibration, model, n, mae, rmse, pearson, spearman, ccc, y_true_mean, y_true_std, y_pred_mean, y_pred_std, residual_mean, residual_std, stimulus_rmse_reference, lift_vs_stimulus_rmse, locked_reference_model, locked_reference_rmse, lift_vs_locked_reference_rmse, rmse_wins_vs_locked, rmse_losses_vs_locked, rmse_win_margin_vs_locked, mean_delta_rmse_model_minus_locked, median_delta_rmse_model_minus_locked, worst_regression_delta_rmse, best_gain_delta_rmse",,,,,,,,"stimulus_rmse_reference, lift_vs_stimulus_rmse","{""stimulus_rmse_reference"": ""1.25639..1.94594"", ""lift_vs_stimulus_rmse"": ""-0.600478..0.288276""}"
docs/roca/idare_physiology_after_fewshot_audit_current_best_ranking.csv,csv,0.0524,180,"target, block, k_calibration, model, n, mae, rmse, pearson, spearman, ccc, y_true_std, y_pred_std, lift_vs_fewshot_rmse, lift_vs_fewshot_mae, lift_vs_fewshot_pearson, fewshot_reference_model",,,,,,,,,{}
